Date,Time,Game ID,Custom Game ID,Partner,Sport,Level,Home Team,Away Team,Site,Subsite,BillTo
3/17/24,15:30,14352669,,GotSport,Soccer,U-11,MARLTON SC CHIEFS BLACK 2013,CINNAMINSON SC STRIKERS 2013,MARLTON - MEMORIAL,,
3/10/24,12:30,14353136,,GotSport,Soccer,U-11,DELRAN FC SOCCER DELRAN FC 2013 UNITED,CINNAMINSON SC THUNDERBIRDS 2013,DELRAN-DEUTSCH FIELD,,
3/24/24,13:00,14353123,,GotSport,Soccer,U-11,HADDON TWP RED HAWKS 2013,CINNAMINSON SC THUNDERBIRDS 2013,HADDON TWP - RECCHINO FIELDS,,
3/3/24,15:30,14353117,,GotSport,Soccer,U-11,MEDFORD STRIKERS 2013 BOYS,CINNAMINSON SC THUNDERBIRDS 2013,MEDFORD STRIKERS - ARK ROAD COMPLEX,,
3/17/24,15:30,14353649,,GotSport,Soccer,U-8,HADDONFIELD SC REBELS 2016 B,CINNAMINSON SC TITANS 2016,HADDONFIELD - CROWS WOODS,,
3/10/24,12:00,14352803,,GotSport,Soccer,U-13,PITTSGROVE SOCCER CLUB PSC WOLVES '11,CINNAMINSON SC VIPERS 2011,PITTSGROVE-GREEN BRANCH,,
3/24/24,15:30,14352816,,GotSport,Soccer,U-13,SWEDESBORO WOOLWICH SOCCER ASSOC. SWSA BLACK MAMBAS 2011,CINNAMINSON SC VIPERS 2011,SW-Locke Avenue Park,,
3/3/24,15:30,14352797,,GotSport,Soccer,U-13,VOORHEES SA ATTACK 2011,CINNAMINSON SC VIPERS 2011,VOORHEES-EASTERN HS,,
3/10/24,13:15,14352993,,GotSport,Soccer,U-8,DELRAN FC UNION 2016,CINNAMINSON SC VIPERS 2016,DELRAN-DEUTSCH FIELD,,
3/24/24,14:30,14352991,,GotSport,Soccer,U-8,HARRISON BLUE SNAKES 2016,CINNAMINSON SC VIPERS 2016,HARRISON - William Wilt Soccer Complex,,
3/3/24,14:45,14352990,,GotSport,Soccer,U-8,MARLTON SC CHIEFS ORANGE 2016,CINNAMINSON SC VIPERS 2016,MARLTON - MEMORIAL,,
3/3/24,15:45,14353896,,GotSport,Soccer,U-12,CHERRY HILL FC 2012 JUNIORS BLACK,CINNAMINSON SC WARRIORS 2012,CHFC - DeCOU,,
3/17/24,14:30,14353924,,GotSport,Soccer,U-12,PITMAN SA JAGUARS 2012,CINNAMINSON SC WARRIORS 2012,PITMAN - ALCYON LAKE,,
3/10/24,12:30,14355176,,GotSport,Soccer,U-15,COHANSEY SC STORM 2009,CINNAMINSON SC WILDCATS 2009,Cohansey - Cumberland County Tech School,,
3/24/24,12:00,14352795,,GotSport,Soccer,U-15,DEPTFORD AVENGERS 2009,CINNAMINSON SC WILDCATS 2009,DEPTFORD SC,,
3/3/24,12:00,14352776,,GotSport,Soccer,U-15,HAMMONTON YSA HAMMONTON HEAT 2009,CINNAMINSON SC WILDCATS 2009,HAMMONTON - MOSS MILL RD PARK SOCCER COMPLEX,,
3/24/24,12:30,14354921,,GotSport,Soccer,U-13,AUDUBON SOCCER YOUTH EAGLES 2011,CLAYTON SA 2011 CLIPPERS,AUDUBON - GREEN WAVE PARK,,
3/3/24,14:00,14354928,,GotSport,Soccer,U-13,TBAA BENGALS 2012,CLAYTON SA 2011 CLIPPERS,TBAA-VALLEY BROOK,,
3/10/24,14:00,14353898,,GotSport,Soccer,U-12,CINNAMINSON SC WARRIORS 2012,CLAYTON SA 2012 CLIPPERS,CINNAMINSON SC - MEMORIAL,,
3/3/24,12:00,14353917,,GotSport,Soccer,U-12,FRANKLIN TOWNSHIP YOUTH SOCCER ASSOCIATION CRUSADERS 2012,CLAYTON SA 2012 CLIPPERS,FRANKLIN TWP YOUTH COMPLEX,,
3/24/24,12:30,14355052,,GotSport,Soccer,U-10,CHERRY HILL FC 2014 BLACK STRIKERS,CLAYTON SA 2014 CLIPPERS,CHFC - DeCOU,,
